"name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"Stephen Curry","Golden State Warriors","1/18/17",2016,1,8,28,"shot_yes","Jump Shot","3PT Field Goal",29,"Oklahoma City Thunder",-6,291,4
"Stephen Curry","Golden State Warriors","1/18/17",2016,4,4,48,"shot_no","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-14,269,44
"Stephen Curry","Golden State Warriors","1/18/17",2016,2,0,39,"shot_no","Jump Shot","3PT Field Goal",28,"Oklahoma City Thunder",-43,283,24
"Stephen Curry","Golden State Warriors","1/18/17",2016,1,2,41,"shot_no","Jump Shot","2PT Field Goal",22,"Oklahoma City Thunder",-117,193,10
"Stephen Curry","Golden State Warriors","1/18/17",2016,3,5,45,"shot_yes","Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",15,277,31
"Stephen Curry","Golden State Warriors","1/18/17",2016,1,9,32,"shot_no","Jump Shot","2PT Field Goal",7,"Oklahoma City Thunder",-14,77,3
"Stephen Curry","Golden State Warriors","12/13/16",2016,3,2,55,"shot_no","Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",148,16,34
"Stephen Curry","Golden State Warriors","3/5/17",2016,2,5,48,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",-88,222,19
"Stephen Curry","Golden State Warriors","11/16/16",2016,4,1,38,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",232,121,47
"Stephen Curry","Golden State Warriors","3/28/17",2016,2,2,37,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",-237,41,22
"Stephen Curry","Golden State Warriors","11/9/16",2016,2,9,39,"shot_no","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-233,2,15
"Stephen Curry","Golden State Warriors","12/23/16",2016,2,2,55,"shot_yes","Jump Shot","3PT Field Goal",26,"Detroit Pistons",-227,129,22
"Stephen Curry","Golden State Warriors","12/23/16",2016,2,4,14,"shot_no","Jump Shot","3PT Field Goal",24,"Detroit Pistons",-192,159,20
"Stephen Curry","Golden State Warriors","12/23/16",2016,4,3,14,"shot_yes","Jump Shot","3PT Field Goal",26,"Detroit Pistons",-132,228,45
"Stephen Curry","Golden State Warriors","12/23/16",2016,4,2,34,"shot_no","Jump Shot","2PT Field Goal",17,"Detroit Pistons",156,75,46
"Stephen Curry","Golden State Warriors","12/23/16",2016,3,1,21,"shot_no","Jump Shot","2PT Field Goal",17,"Detroit Pistons",141,101,35
"Stephen Curry","Golden State Warriors","12/23/16",2016,1,0,59,"shot_yes","Jump Shot","3PT Field Goal",23,"Detroit Pistons",-237,8,12
"Stephen Curry","Golden State Warriors","12/23/16",2016,1,7,44,"shot_yes","Jump Shot","2PT Field Goal",16,"Detroit Pistons",27,165,5
"Stephen Curry","Golden State Warriors","12/23/16",2016,3,7,25,"shot_yes","Jump Shot","3PT Field Goal",24,"Detroit Pistons",236,80,29
"Stephen Curry","Golden State Warriors","12/23/16",2016,3,2,27,"shot_yes","Jump Shot","3PT Field Goal",26,"Detroit Pistons",225,139,34
"Stephen Curry","Golden State Warriors","12/23/16",2016,2,0,31,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",-132,223,24
"Stephen Curry","Golden State Warriors","12/23/16",2016,3,8,47,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",220,129,28
"Stephen Curry","Golden State Warriors","12/23/16",2016,3,10,50,"shot_no","Jump Shot","2PT Field Goal",10,"Detroit Pistons",-7,100,26
"Stephen Curry","Golden State Warriors","12/23/16",2016,3,3,34,"shot_no","Jump Shot","3PT Field Goal",25,"Detroit Pistons",213,141,33
"Stephen Curry","Golden State Warriors","11/9/16",2016,3,10,39,"shot_no","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-237,2,26
"Stephen Curry","Golden State Warriors","11/9/16",2016,1,10,38,"shot_no","Jump Shot","3PT Field Goal",28,"Dallas Mavericks",-207,195,2
"Stephen Curry","Golden State Warriors","11/9/16",2016,3,4,38,"shot_yes","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-14,267,32
"Stephen Curry","Golden State Warriors","12/25/16",2016,4,1,14,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-228,116,47
"Stephen Curry","Golden State Warriors","12/13/16",2016,1,2,4,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",194,183,10
"Stephen Curry","Golden State Warriors","12/13/16",2016,1,4,51,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-163,203,8
"Stephen Curry","Golden State Warriors","12/13/16",2016,3,9,40,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-209,165,27
"Stephen Curry","Golden State Warriors","12/13/16",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",41,"New Orleans Pelicans",-9,414,24
"Stephen Curry","Golden State Warriors","12/13/16",2016,1,4,16,"shot_yes","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,41,8
"Stephen Curry","Golden State Warriors","12/13/16",2016,4,3,14,"shot_yes","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-200,19,45
"Stephen Curry","Golden State Warriors","12/13/16",2016,1,2,29,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",6,267,10
"Stephen Curry","Golden State Warriors","12/13/16",2016,4,4,33,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",97,239,44
"Stephen Curry","Golden State Warriors","12/13/16",2016,3,5,18,"shot_no","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",115,111,31
"Stephen Curry","Golden State Warriors","12/13/16",2016,1,5,17,"shot_no","Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",130,8,7
"Stephen Curry","Golden State Warriors","12/13/16",2016,1,11,23,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-165,190,1
"Stephen Curry","Golden State Warriors","12/13/16",2016,3,8,40,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",89,249,28
"Stephen Curry","Golden State Warriors","12/13/16",2016,3,2,22,"shot_no","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",150,56,34
"Stephen Curry","Golden State Warriors","3/28/17",2016,2,0,34,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-20,254,24
"Stephen Curry","Golden State Warriors","3/21/17",2016,3,6,43,"shot_yes","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-124,237,30
"Stephen Curry","Golden State Warriors","3/21/17",2016,3,4,48,"shot_no","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-225,41,32
"Stephen Curry","Golden State Warriors","12/7/16",2016,1,3,42,"shot_yes","Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",-165,111,9
"Stephen Curry","Golden State Warriors","3/21/17",2016,1,4,17,"shot_no","Jump Shot","3PT Field Goal",27,"Dallas Mavericks",146,228,8
"Stephen Curry","Golden State Warriors","3/21/17",2016,1,1,15,"shot_yes","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-227,2,11
"Stephen Curry","Golden State Warriors","3/21/17",2016,3,0,52,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-201,139,36
"Stephen Curry","Golden State Warriors","3/21/17",2016,1,3,39,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",169,198,9
"Stephen Curry","Golden State Warriors","3/21/17",2016,3,1,15,"shot_yes","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-135,213,35
"Stephen Curry","Golden State Warriors","3/28/17",2016,4,11,1,"shot_no","Jump Shot","2PT Field Goal",14,"Houston Rockets",61,129,37
"Stephen Curry","Golden State Warriors","3/28/17",2016,1,1,52,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",120,208,11
"Stephen Curry","Golden State Warriors","2/2/17",2016,1,1,25,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,-16,11
"Stephen Curry","Golden State Warriors","2/2/17",2016,2,4,34,"shot_no","Jump Shot","2PT Field Goal",21,"Los Angeles Clippers",84,198,20
"Stephen Curry","Golden State Warriors","2/2/17",2016,4,3,8,"shot_no","Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",-191,7,45
"Stephen Curry","Golden State Warriors","2/2/17",2016,3,7,43,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",133,223,29
"Stephen Curry","Golden State Warriors","2/2/17",2016,1,5,40,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-147,208,7
"Stephen Curry","Golden State Warriors","2/2/17",2016,4,3,27,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-202,164,45
"Stephen Curry","Golden State Warriors","2/2/17",2016,1,0,3,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-60,262,12
"Stephen Curry","Golden State Warriors","12/25/16",2016,4,5,31,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",195,159,43
"Stephen Curry","Golden State Warriors","12/7/16",2016,3,2,43,"shot_no","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-160,223,34
"Stephen Curry","Golden State Warriors","2/2/17",2016,3,2,18,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-38,267,34
"Stephen Curry","Golden State Warriors","3/28/17",2016,2,3,56,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",86,234,21
"Stephen Curry","Golden State Warriors","3/28/17",2016,2,4,34,"shot_yes","Jump Shot","2PT Field Goal",21,"Houston Rockets",-161,144,20
"Stephen Curry","Golden State Warriors","3/28/17",2016,4,10,18,"shot_yes","Jump Shot","2PT Field Goal",13,"Houston Rockets",135,3,38
"Stephen Curry","Golden State Warriors","3/28/17",2016,4,1,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",9,259,47
"Stephen Curry","Golden State Warriors","3/6/17",2016,4,4,10,"shot_yes","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",-233,0,44
"Stephen Curry","Golden State Warriors","3/5/17",2016,3,7,18,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",146,198,29
"Stephen Curry","Golden State Warriors","12/7/16",2016,1,2,28,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,3,10
"Stephen Curry","Golden State Warriors","3/5/17",2016,3,0,3,"shot_yes","Jump Shot","3PT Field Goal",25,"New York Knicks",-137,213,36
"Stephen Curry","Golden State Warriors","3/5/17",2016,2,1,4,"shot_yes","Jump Shot","3PT Field Goal",24,"New York Knicks",145,203,23
"Stephen Curry","Golden State Warriors","3/5/17",2016,1,7,12,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",-174,174,5
"Stephen Curry","Golden State Warriors","11/21/16",2016,1,7,19,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",-237,2,5
"Stephen Curry","Golden State Warriors","3/5/17",2016,1,10,54,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",186,178,2
"Stephen Curry","Golden State Warriors","3/28/17",2016,4,8,28,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",110,219,40
"Stephen Curry","Golden State Warriors","3/28/17",2016,2,2,31,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",133,213,22
"Stephen Curry","Golden State Warriors","3/28/17",2016,2,2,54,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",-60,242,22
"Stephen Curry","Golden State Warriors","11/25/16",2016,3,3,20,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",205,129,33
"Stephen Curry","Golden State Warriors","1/8/17",2016,1,3,30,"shot_yes","Jump Shot","2PT Field Goal",16,"Sacramento Kings",168,-1,9
"Stephen Curry","Golden State Warriors","12/7/16",2016,1,8,28,"shot_no","Jump Shot","3PT Field Goal",32,"Los Angeles Clippers",-47,321,4
"Stephen Curry","Golden State Warriors","12/7/16",2016,4,2,56,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-94,247,46
"Stephen Curry","Golden State Warriors","12/7/16",2016,3,8,56,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",240,3,28
"Stephen Curry","Golden State Warriors","12/7/16",2016,3,0,38,"shot_no","Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",-1,116,36
"Stephen Curry","Golden State Warriors","12/25/16",2016,1,2,7,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-238,115,10
"Stephen Curry","Golden State Warriors","2/8/17",2016,2,3,21,"shot_no","Jump Shot","2PT Field Goal",15,"Chicago Bulls",0,154,21
"Stephen Curry","Golden State Warriors","11/25/16",2016,4,6,58,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",5,246,42
"Stephen Curry","Golden State Warriors","11/25/16",2016,2,1,46,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",158,187,23
"Stephen Curry","Golden State Warriors","11/25/16",2016,1,5,36,"shot_yes","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-237,1,7
"Stephen Curry","Golden State Warriors","11/25/16",2016,2,5,57,"shot_no","Jump Shot","2PT Field Goal",21,"Los Angeles Lakers",147,153,19
"Stephen Curry","Golden State Warriors","11/25/16",2016,1,11,43,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",150,192,1
"Stephen Curry","Golden State Warriors","11/25/16",2016,3,1,59,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Lakers",122,241,35
"Stephen Curry","Golden State Warriors","11/25/16",2016,1,2,48,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-131,214,10
"Stephen Curry","Golden State Warriors","11/25/16",2016,1,1,33,"shot_no","Jump Shot","3PT Field Goal",31,"Los Angeles Lakers",-95,305,11
"Stephen Curry","Golden State Warriors","12/25/16",2016,3,9,36,"shot_yes","Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",19,51,27
"Stephen Curry","Golden State Warriors","12/25/16",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-233,120,24
"Stephen Curry","Golden State Warriors","12/25/16",2016,2,4,15,"shot_yes","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-240,2,20
"Stephen Curry","Golden State Warriors","12/25/16",2016,3,8,43,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",138,213,28
"Stephen Curry","Golden State Warriors","12/8/16",2016,3,0,25,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",232,13,36
"Stephen Curry","Golden State Warriors","12/8/16",2016,1,1,54,"shot_no","Jump Shot","3PT Field Goal",24,"Utah Jazz",220,115,11
"Stephen Curry","Golden State Warriors","12/8/16",2016,1,2,39,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-73,228,10
"Stephen Curry","Golden State Warriors","12/8/16",2016,1,9,25,"shot_yes","Jump Shot","3PT Field Goal",25,"Utah Jazz",115,223,3
"Stephen Curry","Golden State Warriors","1/8/17",2016,4,4,1,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-168,178,44
"Stephen Curry","Golden State Warriors","1/8/17",2016,2,7,6,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",48,237,17
"Stephen Curry","Golden State Warriors","1/8/17",2016,3,3,52,"shot_yes","Jump Shot","3PT Field Goal",26,"Sacramento Kings",137,223,33
"Stephen Curry","Golden State Warriors","1/8/17",2016,4,7,15,"shot_no","Jump Shot","2PT Field Goal",17,"Sacramento Kings",-78,156,41
"Stephen Curry","Golden State Warriors","1/8/17",2016,3,2,31,"shot_no","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,18,34
"Stephen Curry","Golden State Warriors","1/8/17",2016,4,4,23,"shot_yes","Jump Shot","2PT Field Goal",22,"Sacramento Kings",16,222,44
"Stephen Curry","Golden State Warriors","1/8/17",2016,4,1,52,"shot_yes","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-225,11,47
"Stephen Curry","Golden State Warriors","1/8/17",2016,4,1,37,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",2,257,47
"Stephen Curry","Golden State Warriors","1/8/17",2016,1,8,38,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-140,219,4
"Stephen Curry","Golden State Warriors","1/8/17",2016,1,7,47,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",204,156,5
"Stephen Curry","Golden State Warriors","1/8/17",2016,1,6,38,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-205,144,6
"Stephen Curry","Golden State Warriors","1/8/17",2016,1,1,2,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",235,7,11
"Stephen Curry","Golden State Warriors","1/8/17",2016,1,0,2,"shot_no","Jump Shot","2PT Field Goal",18,"Sacramento Kings",176,38,12
"Stephen Curry","Golden State Warriors","2/27/17",2016,3,0,52,"shot_no","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-232,-21,36
"Stephen Curry","Golden State Warriors","2/27/17",2016,4,5,19,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-138,228,43
"Stephen Curry","Golden State Warriors","2/27/17",2016,2,2,30,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-135,219,22
"Stephen Curry","Golden State Warriors","12/8/16",2016,3,2,59,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",-232,3,34
"Stephen Curry","Golden State Warriors","12/8/16",2016,3,5,28,"shot_no","Jump Shot","2PT Field Goal",20,"Utah Jazz",-91,185,31
"Stephen Curry","Golden State Warriors","12/8/16",2016,2,0,1,"shot_no","Jump Shot","3PT Field Goal",28,"Utah Jazz",194,208,24
"Stephen Curry","Golden State Warriors","12/8/16",2016,1,8,27,"shot_yes","Jump Shot","3PT Field Goal",23,"Utah Jazz",232,21,4
"Stephen Curry","Golden State Warriors","12/8/16",2016,1,6,29,"shot_yes","Jump Shot","2PT Field Goal",23,"Utah Jazz",-217,90,6
"Stephen Curry","Golden State Warriors","12/20/16",2016,3,10,45,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",73,247,26
"Stephen Curry","Golden State Warriors","1/20/17",2016,1,11,25,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",10,264,1
"Stephen Curry","Golden State Warriors","2/8/17",2016,1,9,29,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-232,7,3
"Stephen Curry","Golden State Warriors","2/8/17",2016,1,3,12,"shot_no","Jump Shot","3PT Field Goal",29,"Chicago Bulls",43,296,9
"Stephen Curry","Golden State Warriors","2/8/17",2016,1,8,21,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-110,232,4
"Stephen Curry","Golden State Warriors","2/8/17",2016,3,9,36,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-9,252,27
"Stephen Curry","Golden State Warriors","2/8/17",2016,1,6,57,"shot_no","Jump Shot","2PT Field Goal",7,"Chicago Bulls",-69,19,6
"Stephen Curry","Golden State Warriors","1/20/17",2016,1,1,58,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",-187,178,11
"Stephen Curry","Golden State Warriors","3/6/17",2016,3,9,39,"shot_yes","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-219,134,27
"Stephen Curry","Golden State Warriors","1/2/17",2016,3,2,10,"shot_no","Jump Shot","3PT Field Goal",29,"Denver Nuggets",27,298,34
"Stephen Curry","Golden State Warriors","1/2/17",2016,3,8,35,"shot_no","Jump Shot","2PT Field Goal",19,"Denver Nuggets",140,134,28
"Stephen Curry","Golden State Warriors","11/3/16",2016,1,6,3,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-227,126,6
"Stephen Curry","Golden State Warriors","11/3/16",2016,3,2,27,"shot_no","Jump Shot","3PT Field Goal",31,"Oklahoma City Thunder",-7,313,34
"Stephen Curry","Golden State Warriors","11/3/16",2016,2,6,48,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",82,244,18
"Stephen Curry","Golden State Warriors","11/3/16",2016,1,8,34,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",151,200,4
"Stephen Curry","Golden State Warriors","11/3/16",2016,1,4,16,"shot_no","Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",17,26,8
"Stephen Curry","Golden State Warriors","12/20/16",2016,3,0,3,"shot_no","Jump Shot","3PT Field Goal",26,"Utah Jazz",99,242,36
"Stephen Curry","Golden State Warriors","12/20/16",2016,1,8,13,"shot_no","Jump Shot","2PT Field Goal",19,"Utah Jazz",127,149,4
"Stephen Curry","Golden State Warriors","12/20/16",2016,1,7,45,"shot_no","Jump Shot","3PT Field Goal",23,"Utah Jazz",230,2,5
"Stephen Curry","Golden State Warriors","12/20/16",2016,1,2,51,"shot_no","Jump Shot","3PT Field Goal",26,"Utah Jazz",-127,232,10
"Stephen Curry","Golden State Warriors","12/20/16",2016,1,0,38,"shot_no","Jump Shot","2PT Field Goal",18,"Utah Jazz",-63,178,12
"Stephen Curry","Golden State Warriors","12/20/16",2016,3,7,30,"shot_no","Jump Shot","3PT Field Goal",24,"Utah Jazz",-199,144,29
"Stephen Curry","Golden State Warriors","1/2/17",2016,2,3,6,"shot_no","Jump Shot","3PT Field Goal",27,"Denver Nuggets",-53,273,21
"Stephen Curry","Golden State Warriors","1/20/17",2016,3,5,58,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",132,203,31
"Stephen Curry","Golden State Warriors","11/16/16",2016,2,4,39,"shot_yes","Jump Shot","3PT Field Goal",24,"Toronto Raptors",192,156,20
"Stephen Curry","Golden State Warriors","11/16/16",2016,3,1,4,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",168,205,35
"Stephen Curry","Golden State Warriors","11/16/16",2016,1,10,29,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",207,151,2
"Stephen Curry","Golden State Warriors","11/16/16",2016,3,0,34,"shot_yes","Jump Shot","3PT Field Goal",25,"Toronto Raptors",143,208,36
"Stephen Curry","Golden State Warriors","11/16/16",2016,3,3,12,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-147,219,33
"Stephen Curry","Golden State Warriors","11/16/16",2016,4,5,49,"shot_no","Jump Shot","2PT Field Goal",17,"Toronto Raptors",155,82,43
"Stephen Curry","Golden State Warriors","11/16/16",2016,2,1,45,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",150,203,23
"Stephen Curry","Golden State Warriors","11/21/16",2016,2,0,10,"shot_yes","Jump Shot","3PT Field Goal",25,"Indiana Pacers",215,139,24
"Stephen Curry","Golden State Warriors","11/21/16",2016,1,11,11,"shot_no","Jump Shot","2PT Field Goal",19,"Indiana Pacers",-4,198,1
"Stephen Curry","Golden State Warriors","11/21/16",2016,3,5,55,"shot_yes","Jump Shot","2PT Field Goal",21,"Indiana Pacers",-99,190,31
"Stephen Curry","Golden State Warriors","11/21/16",2016,3,3,2,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",-6,262,33
"Stephen Curry","Golden State Warriors","11/21/16",2016,2,5,32,"shot_no","Jump Shot","3PT Field Goal",24,"Indiana Pacers",209,134,19
"Stephen Curry","Golden State Warriors","1/2/17",2016,3,5,25,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-9,264,31
"Stephen Curry","Golden State Warriors","1/20/17",2016,4,3,20,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,36,45
"Stephen Curry","Golden State Warriors","1/20/17",2016,3,0,1,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",204,141,36
"Stephen Curry","Golden State Warriors","1/20/17",2016,3,9,22,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-176,203,27
"Stephen Curry","Golden State Warriors","1/20/17",2016,3,6,14,"shot_yes","Jump Shot","3PT Field Goal",28,"Houston Rockets",14,283,30
"Stephen Curry","Golden State Warriors","1/20/17",2016,3,1,25,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",7,273,35
"Stephen Curry","Golden State Warriors","2/28/17",2016,3,9,9,"shot_yes","Jump Shot","2PT Field Goal",19,"Washington Wizards",-163,101,27
"Stephen Curry","Golden State Warriors","1/2/17",2016,4,0,29,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",236,56,48
"Stephen Curry","Golden State Warriors","1/2/17",2016,1,6,14,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-166,193,6
"Stephen Curry","Golden State Warriors","3/16/17",2016,2,8,19,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",-173,203,16
"Stephen Curry","Golden State Warriors","1/28/17",2016,1,1,5,"shot_yes","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-237,13,11
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,1,28,"shot_yes","Jump Shot","3PT Field Goal",29,"Los Angeles Clippers",143,257,35
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,1,5,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",230,38,35
"Stephen Curry","Golden State Warriors","1/28/17",2016,1,1,34,"shot_no","Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",112,164,11
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,2,45,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-168,223,34
"Stephen Curry","Golden State Warriors","1/28/17",2016,2,2,38,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-212,174,22
"Stephen Curry","Golden State Warriors","1/28/17",2016,1,2,10,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-37,252,10
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",57,"Los Angeles Clippers",33,570,36
"Stephen Curry","Golden State Warriors","1/28/17",2016,2,0,1,"shot_yes","Jump Shot","3PT Field Goal",51,"Los Angeles Clippers",-102,503,24
"Stephen Curry","Golden State Warriors","1/28/17",2016,1,5,34,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",117,224,7
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,5,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",32,257,31
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,6,58,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-66,259,30
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,11,20,"shot_yes","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",-19,141,25
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,3,7,"shot_yes","Jump Shot","3PT Field Goal",30,"Los Angeles Clippers",168,252,33
"Stephen Curry","Golden State Warriors","1/28/17",2016,1,0,5,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",127,232,12
"Stephen Curry","Golden State Warriors","1/28/17",2016,3,0,24,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",168,193,36
"Stephen Curry","Golden State Warriors","2/27/17",2016,3,9,1,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",166,210,27
"Stephen Curry","Golden State Warriors","2/27/17",2016,2,3,18,"shot_no","Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",114,72,21
